gum_00553_01856297939	ગરમ અને સ્થિર પાણી તેના મૂળને સડાવી દે છે.
gum_06799_01565023264	ગુજરાતી ભાષામાં અવયવ એટલે કોઇપણ એક વસ્તુનો ભાગ.
gum_08407_00514887006	આંદામાનની કુલ જમીનનું ક્ષેત્રફળ છ હજાર ચારસો આઠ કિલોમીટર
gum_06799_00518662747	આ રત્ન ગુંદર વડે મારા નાકમાં બેસાડવામાં આવ્યો
gum_00856_00887628207	નિઝામાબાદ જિલ્લાનું મુખ્યાલય નિઝામાબાદ
gum_06799_00616789460	અમરાજીના મુવાડા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_07349_01653492291	જનરલે સહમતી આપી અને અદીને પહેલી હૈદરાબાદ ઈમ્પિરીયલ સર્વિસ લાન્સરમાં નિયુક્તિ આપી.
gum_08758_01314411644	તે વર્ષના પછીના ભાગમાં તેમણે રોમેન્ટિક મ્યુઝિકલ ફિલ્મ જાનેમન માં સલમાન ખાન સાથે પણ અભિનય કર્યો હતો.
gum_02348_00083929116	એક સમયે આને મગજની જ એક પ્રજાતી ગણાવામાં આવતી હતી.
gum_08841_00113304154	અભરામપરા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_08758_01829410801	પરંતુ પરશુરામજીએ આજ્ઞા આપી ત્યાર બાદ ખુબ ભયાનક સંગ્રામ ખેલાણો.
gum_08710_00446822464	ત્યારબાદ એક દશકો ગુજરાત રાજ્યના ભાષાવિભાગમાં રાજ્યવહીવટની ભાષાના ગુજરાતીકરણની કામગીરી
gum_06799_00303421805	ગ્રેનાઇટના અમુક થરો ત્યાં સખત દબાણના માર્યા ફસકી પડ્યા.
gum_09061_00723987707	ત્રિદેવોએ પસન્ન થઈ ત્રણ પુત્રોનું વરદાન આપ્યું; દત્તાત્રેય વિષ્ણુનો અવતાર
gum_09192_00394002149	એટલે એ બંનેની તુલનામાં અમદાવાદની જુમ્મા મસ્જિદનું સ્થાપત્ય એ જમાના કરતા વધુ કલાત્મક છે.
gum_08407_00201369677	આંજેસર ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી
gum_00202_01883594856	તેઓ પરસ્પર સામાન્ય વહેવારમાં ડાંગી ભાષા એટલે કે કુકડા બોલીનો ઉપયોગ કરે છે
gum_06799_01679583398	અનુકૂલન બે તબક્કાની પ્રક્રિયાના એક પાસા તરીકે જોઈ શકાય.
gum_00987_00052612555	આત્મા સર્વવ્યાપી હોવાથી આવો અનુભવ શક્ય બને છે '
gum_07046_01535158763	તેને ખુશી કે દુઃખનો અનુભવ થતો નથી કારણ કે તે અનુભવ કરનાર
gum_06799_00739246690	નેલ્લોર જિલ્લાનું મુખ્યાલય નેલ્લોરમાં છે.
gum_09061_00271380866	અમરતપુર ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_09061_01098816754	અંજા જિલ્લાનું મુખ્ય મથક હવાઇ ખાતે આવેલું છે.
gum_07046_01250087930	ઉત્તરાખંડ અને નેપાળમાં અળવીને એક પૌષ્ટિક ખોરાક મનાય છે.
gum_00987_01574741366	ગામમાં અત્યંત પ્રાચીન એવું રામજી મંદિર અાવેલું છે
gum_09192_00468537909	આંબા ગામમાં ખાસ કરીને આદિવાસી લોકો વસે છે.
gum_08407_00850605558	આંબલીપાણી છોતરાના ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે
gum_09061_00647085936	આંગળીમાં આભૂષણ તરીકે વીંટી પહેરવામાં આવે છે
gum_08710_01096204703	નવલકથાઓ લખવાની સાથે તેઓ રંગભૂમિ સાથે સંકળાયેલા હતા
gum_08758_00113132281	જીર્ણ પ્રાથમિક સમલવાય પણ ઇસી અવસ્થામાં હોતા છે.
gum_08710_01122230737	ડિ ફેક્ટો બ્રિટિશ ચૂકાદાથી ચાલતી આવતી અંગ્રેજીની ભૂમિકા
gum_06612_02117953814	ત્યારે વિષ્ણુ પ્રકટ થયાં અને અર્જુનને તેના ગર્વ બદલ અને હનુમાનને અર્જુનને અસમર્થ હીન બતાવવા બદલ ઠપકો આપ્યો
gum_08407_00993342830	અર્જુનને એક સંપૂર્ણ વ્યક્તિ તરીકે દર્શાવવામાં આવ્યો છે
gum_07349_00841489893	ગહન વિચાર કર્યા બાદ પણ એઓ કોઇપણ નિર્ણય પર નહીં પંહોચી શક્યા.
gum_00505_01717224270	અનેકાંતવાદ તેમના અનુયાયીઓને તેમના વિરોધકો અને પ્રતિસ્પર્ધકો કે દુશ્મનોના દ્રષ્ટિકોણને પણ ગણનામાં લેવાનું સૂચવે છે
gum_08841_01459860222	જોકે ઓફ સાઇડ સ્થાન  નિયત મેદાનની બહારના સ્થળો  ઉપર ખેલાડીઓ બોલને રમી શકતા નથી.
gum_08407_00805628262	અને તેના લીધેલા શસ્ત્રો કામ ન આવ્યાં
gum_02348_01805909319	જલિયાવાલા બાગ બ્રિટિશ રાજની સૌથી નામોશી ભરી ઘટના બની રહી.
gum_08710_01705900913	ચોક્કસ તેનું કારણ પૃથ્વીનું આકર્ષણ છે
gum_05251_00345858318	છતાં પણ સૌ તેની સાથે સારો વ્યહવાર કરતા અને કંઈક વધુ પ્રમાણમાં જ લાડ લડાવતા.
gum_00987_00213144321	આમ ગુરુ પાસેથી અદ્વૈત વેદાંતનો અભ્યાસ કરવા માંગતા કોઇપણ સત્યની શોધ કરવામાં આ ચાર પ્રકારની યોગ્યતા હોવી જોઇએ
gum_07349_00477309714	આ સિવાય મહારાષ્ટ્રમાં અળૂના પાનનું શાક બનાવે છે જેને અળૂચા ફદફદ કહે છે.
gum_08407_01819283229	આ સામાન્ય પ્રતિભાવને વસવાટની શોધ કહે છે
gum_08407_00507126557	કારણ જાણી તેની અનુસાર વિશિષ્ટ ચિકિત્સા કરવાથી લાભ થઈ શકે છે
gum_06799_00005892453	ત્રાંસું અસ્થિભંગ અસ્થિના લાંબા અક્ષને વિકર્ણ હોય તેવું અસ્થિભંગ.
gum_09061_01730668423	તે પહેલા રાઉન્ડમાં હેનરીટા નાગ્યોવાને હરાવે છે
gum_08758_00287319041	દુશાસનનો પુત્ર તેની સાથે મલ્લયુદ્ધમાં ઉતરી પડ્યો.
gum_08758_00722228630	તે બાજુમાં કેમ પડતું નથી કે ઉપર આકાશ તરફ કેમ જતું નથી
gum_09192_00957271586	ઉચ્ચારણોની સ્પષ્ટતા કરવા માટે કેટલાક લોનવર્ડ્ઝ વિશેષક નીમી શકે તેમ છે.
gum_00202_01334792997	અંબરનાથ ભારતના મહારાષ્ટ્ર રાજ્યના થાણા જિલ્લામાં આવેલું એક ગામ છે
gum_02348_01650441069	અજમેર જિલ્લાનું મુખ્ય મથક અજમેર શહેરમાં આવેલું છે.
gum_05251_01448342524	થ્રો-ઇન: જ્યારે બોલ સંપૂર્ણપણે ટચ લાઇન ઉપરથી પસાર થાય ત્યારે વિરોધી ટીમને સોંપવામાં આવે છે.
gum_09061_00590887613	આ હજી અન્ય સાક્ષ્યોથી પ્રમાણિત થવું શેષ છે.
gum_02348_00109465598	કોસ્ટા રિકામાં બટેટાને સ્થાને અળવીની ચીપ્સ કે સૂપ બનાવાય છે.
gum_06612_02039735037	અંભેટા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે
gum_00202_01683473362	ગુજરાત સલ્તનત બની અને સુલતાન અહમદશાહે તેના પાટનગર તરીકે કર્ણાવતી પાસેની જગ્યા પસંદ કરી
gum_01366_00873449110	જમણી બાજુ પરથી બહાર જાઓ
gum_00202_00966475923	ગુન્ટૂર ગુન્ટુર જિલ્લાનું મુખ્ય મથક છે
gum_06799_01174061373	આ સિવાય દંત અને ત્વાચાના ઈલાજ માટે પણ આ ધાતુ નો ઉપયોગ થાય છે.
gum_07046_01509349934	નાનપણથી જ તેમની વચ્ચે ઘણી સ્પર્ધા રહેતી.
gum_00553_00041258141	ધ ગ્રોથ ઓફ બાયોલોજિકલ થોટ: ડાઇવર્સિટી
gum_07046_01844544457	જે એન્જિઓસ્પર્મ્સના કિરણોત્સર્ગમાં અનુકૂલનોની ઉત્ક્રાંતિનું વ્યાપક અવલોકન ધરાવે છે.
gum_05251_01483491401	આ ફોટો કોલકાતાના એક ધાબા પર એક સીડી અને પાણીના પીપની મદદથી લેવામાં આવ્યો હતો.
gum_00202_00003097550	અનીનીમાં ઉપરી દિબાંગ ઘાટી જિલ્લાનું મુખ્યાલય છે
gum_00553_00570678828	પિતા મિત્રાવરુણ અને માતા ઉર્વશીના સંતાન એવા અગસ્ત્ય મુનિના વડીલબંધુ વસિષ્ઠ ઋષિ હતા.
gum_08758_00687968851	કૃત અભ્યાસ ફલેવોનોઈડ્સના જીવવિજ્ઞાન પર નવા દષ્ટિકોણો ધરવાની ફરજ પાડે છે.
gum_02348_00254479145	અંતેલા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_06799_01857098363	ગ્રન્થ આઠ અધ્યાય અને પ્રત્યેક અધ્યાય ચાર-ચાર પાદમાં વિભાજિત છે.
gum_00856_01299864127	તેમનું સ્થાન એવું છે કે ભક્તોએ ચાલીમાં ચાલવું પડે અને ચિત્ર જોઈને સાથે વર્ણન વાંચવુ પડે.
gum_07046_01751999988	અન્ય લેખકોથી વિપરીત મવલાના અલી મીયાં નદવી રહ.
gum_02348_01632286344	તેમને ચાલીસ વિશ્વવિદ્યાલયો યુનિવર્સિટીઓ માંથી માનદ ડોક્ટરેટની પદવી પણ એનાયત કરવામાં આવી છે.
gum_06799_00762099442	ધ જીનેટિક થીયરી ઓફ એડેપ્ટેશન અ બ્રીફ હિસ્ટરી.
gum_08841_00463750609	અણીન્દગા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_00856_00474453250	અંકેવાલીયા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_07046_01749935754	આ ફિલ્મમાં નીલકંઠ વર્ણીએ અઢારમી સદીમાં સાડા સાત વર્ષ સુધી ભારતભરની જે યાત્રા કરેલી એ પ્રદર્શિત કરવામાં આવે છે.
gum_08758_01687148340	દ્વારની બનેં તરફ ચોરસ પહોળી બારીઓ છે
gum_07046_01936984887	તેઓ થોડો સમય નર્મદા બચાવો આંદોલન સાથે પણ જોડાયેલા હતા.
gum_07349_01523553969	આંબલી ગામના તળાવને કાંઠે સુંદર શિવાલય આવેલું છે જેનુ નામ કમલેશ્વર મહાદેવ છે.
gum_08758_01699053888	તેમનાં આ પ્રવાસોમાં તેમની પત્નીએ સાથ આપ્યો હતો.
gum_09192_01943667911	આબંલી ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_00856_00467451266	અરરિયા જિલ્લો પૂર્ણિયા વિભાગ પ્રમંડલના પ્રશાસન હેઠળનો એક જિલ્લો છે.
gum_00553_01230123414	તેનું ઔદ્યોગિક ઉત્પાદન ખાદ્ય પ્રક્રમણ
gum_07349_00040490360	તેમનું ગૃહસ્થ જીવન લોપામુદ્રા સાથે જોડાયેલું
gum_05251_01396154505	ટ્રેડમાર્ક એપલને તબદિલ કરવામાં આવ્યો હતો.
gum_05251_00758270642	તેમણે રાજા જનકને આત્મા વિષે જે જ્ઞાન આપ્યું એ અષ્ટાવક્ર ગીતા તરીકે જાણીતું છે.
gum_08758_02114946517	આઇટીસી હોટેલ્સ સોથી વધુ હોટલ સાથે ભારતની બીજા ક્રમની સૌથી મોટી હોટેલ શૃંખલા છે.
gum_08758_01649836979	ચોખા મૂળ ખાદ્ય પદાર્થ બન્યા તે પહેલા અળવી લોકોનો મુખ્ય ખોરાક હતો.
gum_00987_01813317300	ન્યૂટને ગાણિતિક સાબિતી મારફતે બોયલાના વિચારોને પૂર્ણતા આપી અને તેમને તેને લોકપ્રિય બનાવવામાં કદાચ વધારે સફળતા મળી
gum_02348_00937093861	અમદાવાદ સત્તરસો અઠ્ઠાવન સુધી મુગલોનું મુખ્યાલય રહ્યું
gum_00553_02145856145	ક્લાર્કે કહ્યું હતું કે આવો ઈશ્વર માત્ર નામનો રાજા હશે
gum_07349_01502342636	તેણે પોતાના લગ્ન વિચ્છેદ માટે એલિસિયાને જવાબદાર માનવાની વાત હંમેશા નકારી હતી.
gum_00202_01672442932	અરસામાટા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે
gum_06799_00590559876	અંગ્રજોના શાસનકાળ દરમિયાન અમદાવાદ એક મુખ્ય નગર બની ગયું.
gum_07349_01784683957	એક પત્રકાર પરિષદમાં તેમને જણાવ્યું હતું કે સમગ્ર ટર્મિનલ એરલાઇન ભાડુઆતને ભાડે આપવામાં આવી રહ્યું છે.
gum_00856_00725800389	તેનો પુનર્જન્મ દ્રુપદ રાજાને ત્યાં શિખંડી તરીકે થયો અને તે ભીષ્મના મૃત્યુનુ કારણ બન્યો.
gum_00553_01275419457	તેઓ અમદાવાદ સ્થિત સિનેમેન પ્રોડકશનના સ્થાપક અને ડિરેક્ટર છે.
gum_00856_00780765851	અલદેસણ ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_06799_00728623188	જેમાં બાવીસ પોલીસ કર્મચારીઓ મૃત્યુ પામ્યા.
gum_07349_01374551291	અજમાપા નેસના લોકોનો મુખ્ય વ્યવસાય પશુપાલન છે.
gum_02348_00933901397	અનંતનાગ જિલ્લાનું મુખ્યાલય અનંતનાગમાં છે.
gum_07349_01842613394	અરગામા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_00505_00220686453	તેમનો જન્મ અમદાવાદમાં પાંચ ઓક્ટોબર ઓગણીસો ચુમ્મોતેરના રોજ થયો હતો
gum_00553_00626745504	પાકિસ્તાન અને સાઉદી અરેબિયામાં એની હાજરી તથા આંતકવાદ માટે એની પુછપરછ ચાલુ છે.
gum_09061_00011735414	આંબાગામ ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_07349_01390356822	કૃષ્ણ સર્વ શક્તિમાન હોવાથી તાત્પુરતુ સૂર્ય ગ્રહણ રચે છે.
gum_00856_01596708415	અગાથા ક્રિસ્ટી સૌથી વધુ વેચાણ ધરાવતાં નવલકથાકાર તરીકે ગિનિસ બુક ઓફ વર્લ્ડ રેકોર્ડ્સમાં નામ ધરાવે છે.
gum_00987_01123728257	પરંતુ શરૂઆતની સ્થિતિમાં તેનું આંશિક ઉચ્ચારણ કરવામાં આવે છે
gum_07046_00291953948	આ બ્રહ્મનું પુરવાર થયેલો પુરાવો છે.
gum_07046_01696490995	આંબાતળાવ ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_09061_01733860542	તિથીતોરણ દેવપોઢી એકાદશી કે શયની એકાદશી વ્રત કથા
gum_00553_01078430366	કેટલાક અવકાશયાન અવકાશમાં અનંતકાળ સુધી રહે છે.
gum_00856_00588480823	અમરનેસડા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_08758_01934910869	કેટલાક અંગ્રેજી શબ્દોએ પોતાને બીજા શબ્દોથી જુદા પાડવા માટે વિશેષકો જાળવી રાખ્યા છે.
gum_07349_00583941859	તેમના મત મુજબ રંગભૂમિમાં અધ્યાત્મિક અને રહસ્યવાદી અનુભુતિ થવી જોઈએ.
gum_05251_01522733043	અમીયા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_06799_01955411852	અટખોલ ગામમાં ખાસ કરીને આદિવાસી લોકો વસે છે.
gum_06799_01408985791	આઇલેન્ડિક અને ફેરાઓસ ભાષાઓ જર્મન ભાષાઓ છે.
gum_08758_00722650717	પરંતુ નિયમો ક્ષીણ થતા ગયા તેમતેમ તફાવતો કે અલગતા મરી પરવારી.
gum_06612_00043241863	અંગ્રેજી ભાર આપીને બોલવામાં આવતી ભાષા છે
gum_01366_01362304254	ત્રણ કિલોમીટરમાં
gum_07349_00162308621	તેમનાં પુસ્તકોનાં અત્યંત જાણીતાં પાત્રો મિસ માર્પલ અને હર્ક્યુલે પોઇરોટ છે.
gum_02348_01611230156	અતિવાસ્તવવાદીઓએ હંમેશા રાજકીય આદર્શો અને પ્રવૃતિઓ વડે તેઓના પ્રયત્નોને જોડવાની માંગ કરી છે.
gum_00505_00812942637	નાથ સંપ્રદાયમાં દત્તાત્રયને શિવજીનો અવતાર ગણવામાં આવે છે
gum_09061_00020261007	તેનાં બીજનો રંગ જાત પ્રમાણે કથ્થઈ કે સોનેરી પીળો હોય છે.
gum_02348_01070899326	આઇટીસી લિમિટેડમાં અત્યારે પ્રમુખ તરીકે યોગેશ ચંદર દેવેશ્વર કાર્યરત છે.
gum_00553_00351248796	આમ અત્રિઋષિના પ્રભાવથી તેમનું કલ્યાણ થયું.
gum_08710_00786855215	ઉત્ક્રાંતિ ટેલિયોનોમિક છે અનુકૂલનમાં દૂરંદેશિતાની બદલે પશ્ચાતદૃષ્ટિ છે
gum_08758_00437553244	કેટલીક પિડજિન્સ અને ક્રિઓલ ભાષાઓ અંગ્રેજીના આધાર ઉપર બનેલી છે.
gum_07046_00684285695	તેના બદલે ઇરાને તેના સંવર્ધન કાર્યક્રમ ફરી શરૂ કરી દીધા હતા.
gum_07349_02093216315	તેમણે રચેલ રાત ખામોશ હે ગઝલને જગજીત સિંઘ દ્વારા એમને આલ્બમ મુન્તાઝીરમાં સ્વરબદ્ધ કરવામાં આવી છે.
gum_08841_00976146421	તથા વિશેષણયુક્ત કરારનો અભાવ જોવા મળે છે.
gum_00553_00325304967	પરંતુ જાપાનીઝ બજારમાં ઓગણીસ સો ચોરાણુમાં જોઈએ એવી સફળ ન થઈ
gum_00987_00706966943	તેમાં સૌથી મોટા પદાર્થનું કદ છ સૂર્ય જેટલુ હતું
gum_07046_01518415825	અરજણજીના મુવાડા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_07046_01295028316	તેની ધનુર્વિદ્યામાં નિપુણતાનો તેને એક અનન્ય ફાયદો થયો.
gum_05251_01939037136	તેમણે ઘોર તપશ્ચર્યા કરી અને આધ્યાત્મીક સાધના કરી.
gum_00553_00006536180	તેમણે દુનિયાની વ્યવસ્થામાં ડિઝાઇનનું પ્રમાણ જોયું ગ્રહીય વ્યવસ્થામાં આવી અભિન્ન એકરૂપતાને પસંદગીની અનુમતિ આપવી જોઈએ.
gum_07046_00720087836	પાંચાલની રાજકુમારીના હાથ જીતવામાટે ઘણાં રાજા અને રાજકુમારો આવ્યાં હતાં.
gum_07046_01298326582	આનો ઉપયોગ માંસ અને માછલી સાથે પણ થાય છે.
gum_07046_01532508034	અલી ભાઈઓ ગાંધીજીના પ્રખર ટીકાકારો બન્યાં.
gum_08758_00473426276	અત્યારે તો મંદિરની ઉપરનો કળશ સંપૂર્ણ સોનામાંથી બનાવવામાં આવ્યો છે.
gum_07349_00112961044	નદીથી હજી આગળ રાજ્યના દક્ષિણી પૂર્વી વિભાગમાં ગ્રાન્ડ પ્રેઇરી વધારે બનાસ પરિદૃશ્યથી સમાયેલી છે.
gum_06799_01369357251	તે દરરોજ સવારે ચાર વાગ્યે ઊઠી જાય છે
gum_02348_01512313696	અરુણા ઈરાનીનો જન્મ મુંબઈમાં થયો હતો.
gum_05251_01960627499	આમોદરા એ ભારત દેશના પશ્ચિમ ભાગમાં આવેલા ગુજરાત રાજ્યના જૂનાગઢ જિલ્લાના ઉના તાલુકામાં આવેલું ગામ છે.
gum_07349_00516890867	અર્જુન એક લડવૈયા તરીકે વધુ જાણીતો છે.
gum_06612_01770699088	આકડો શબ્દ સંસ્કૃતના અર્ક શબ્દ પરથી પ્રાકૃત અક્ક અને તેને છેડે લઘુતાદર્શક પ્રત્યય ડો લગાડવાથી બનેલ છે
gum_00505_01508559000	તેણીએ બે વખત લગ્ન કર્યા હતા અને રોસાલિન્ડ હિક્સ નામની પુત્રી હતી
gum_00856_00123573455	નેલ્લોર નેલ્લોર જિલ્લાનું મુખ્ય મથક છે.
gum_00987_01283885529	એક ભવ્ય આધ્યાત્મિક પરંપરાની સ્થાપના જે હસ્તીએ કરી હતી એનો કોઈ અંદાજો આ પુસ્તકોથી સામે નથી આવતો
gum_05251_01976893803	ત્યારબાદ સમવાયી સરકારના કર્મચારી તરીકે તેમને સંશોધન કર્યું હતું.
gum_01366_00979478824	રસ્તા પર સહેજ ડાબી બાજુએ
gum_07046_00940148072	અવકાશી સંશોધનનો ઊપયોગ પૃથ્વીને સ્વતંત્ર અવકાશી પદાર્થ તરીકે સમજવા માટે પણ કરવામાં આવે છે.
gum_02348_00455199919	અમદાવાદ રેલ્વે સ્ટેશન અમદાવાદનું મુખ્ય રેલ્વે સ્ટેશન છે.
gum_07046_00317635399	છેલ્લી વસતી ગણતરી મુજબ અસંધની જનસંખ્યા એકતાલીસ હજાર ચાર સો પંદર છે.
gum_00856_00909495041	ઉદાહરણ તરીકે સેન્ટ્રલ ડિફેન્ડર્સ અને લેફ્ટ કે રાઇટ મિડફિલ્ડર્સ.
gum_07046_00687884507	અંગ્રેજી ભાષાના ક્રમિક અને ઝડપી વિકાસના મહત્વની ભૂમિકા કેથલિક દેવળોએ પણ ભજવી હતી.
gum_00987_00130097993	આ બાળકોને અહીં રમતો રમાડવામાં આવે છે
gum_07046_01839703801	પાંડુ અને કુંતીએ આ વરદાનનો ઉપયોગ કરવાનો નિર્ણય કર્યો.
gum_08758_00805281089	આ શહેર ઘણાં વર્ષો પહેલાંથી તાળાં બનાવવા માટે ભારતભરમાં પ્રખ્યાત છે.
gum_06799_00045056891	અઢેલી ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_08710_00197945846	તાજેતરમાં આ તમામ ફાઇલને બિનવર્ગીકૃત કરવામાં આવી છે
gum_09061_01366808540	અરિયાલુર નગર ખાતે અરિયાલુર જિલ્લાનું મુખ્ય મથક આવેલું છે.
gum_08841_00291962017	અમીપુરા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_08758_01161921800	આંબા ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_08407_01153959574	તેના માતા-પિતાએ અકબરને સારી શિક્ષા આપવાનો પ્રયત્ન કર્યો પરંતુ તે શિક્ષાથી વિમુખ જ રહ્યો
gum_02348_00849343306	અર્ધા ભાગમાં તેઓ શિવ હતા તથા અર્ધા ભાગમાં શિવા.
gum_06612_02065972737	જોકે સાધુઓને તો કોઈ પણ વસ્તુનો સંગ્રહ કરવાની મનાઈ હોય છે
gum_00553_00504053963	નહીં તો આ સ્થાનાંતરિત કરવા માટે બંધ કરવામાં આવશે.
gum_06612_00962911100	ધ વોલ સ્ટ્રીટ જર્નલ ના વોલ્ટ મોઝબર્ગે તેને લેપટોપનો ખાતમો કરવાનું ઘણું નજીક હોવાનું જણાવ્યું
gum_05251_01301800663	અલીઉદેપુર ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_07046_00868086367	આ બાબતની શરૂઆત નોર્માન આક્રમણ બાદ થઇ હતી.
gum_00987_01764409225	જાતક કથા સંબધી ચિત્રો જે પિપાસુઓની સમજણ માટે મહત્ત્વપૂર્ણ છે
gum_00856_01701373868	જે યુનાઇટેડ નેશન્સ ડેવલપમેન્ટ પ્રોગ્રામ અંતર્ગત પ્રકાશિત કરવામાં આવ્યો હતો.
gum_08758_01916559446	અનંતનાગમાં અનંતનાગ જિલ્લાનું મુખ્યાલય છે.
gum_07046_00750055960	તેમણે ગુરુત્વાકર્ષણ બળની વ્યવસ્થા વિશે પહેલી વખત વિચાર્યું.
gum_05251_01175835593	અલકનંદા એ ગંગા નદીનાં ચાર નામો પૈકીનું એક નામ છે.
gum_06799_01407919718	તેમનું ભલા મોરી રામા આલ્બમ સહિત કુલ પાંચ લાખથી વધુ આલ્બમ વેચાયા છે.
gum_02348_00820682071	તે દીવ કેન્દ્રશાસિત પ્રદેશ નજીક જુનાગઢ જિલ્લાના અહમદપુર માંડવીમાં આવેલ છે.
gum_08758_00853419672	ઋષિ ઉદાલકનો એક પુત્ર શ્વેતકેતુ અષ્ટાવક્રની ઉંમરનો જ હતો.
gum_09061_01922307336	આંકડાની રાખમાં કડુઆનું તેલ મેળવીને લગાવવાથી ખંજવાળ મટી જાય છે.
gum_07046_00789689894	પરિસ્થિતિની ગંભીરતા સમજીને તેઓ એક છેડા તરફ પોતાની રિકોઈલલેસ તોપ જીપ પર લઈને ગયા.
gum_00553_01031633537	અમરાસર ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે.
gum_08758_01150413340	તેમ છતાં તેને બેઠક દરમિયાન ચર્ચિત મુખ્ય મુદ્દાઓની વ્યાખ્યા કરવામાં સફળ ગણવામાં આવે છે.
gum_00505_00121982148	દ્રોણાચાર્યની હત્યા કરવા માટે પણ આજ કારણ બતાવાય છે
gum_08758_01536106335	તેમના વિચારવા પ્રમાણે બુદ્ધિગમ્ય વાર્તાલાપ જુઠ્ઠાણા અને ભ્રમથી ભરેલો હોય છે અને તે વાર્તાલાપનું સૌથી કનિષ્ઠ સ્વરૂપ છે.
gum_05251_00538514310	ગામમાં ખાસ કરીને આદિવાસી લોકો વસે છે.
gum_02348_01012348494	કેટલાક લોકો આ વાતમાં વિશ્વાસ ધરાવતા નથી.
gum_08841_00951857876	આ સફળતાથી અમેરિકાના અવકાશીય કાર્યક્રમોને વેગ મળ્યો
gum_08758_01022043761	દુનીયાભરમાં પ્રખ્યાત કેસર કેરી એ આ ગામની મુખ્ય પેદાશ છે.
gum_06612_00563957879	પાંચકુવા દરવાજા - શહેરનો ફેલાવો વધતા આ દરવાજાનું નિર્માણ કરવામાં આવ્યું હતું
gum_09192_01621819497	તેઓ પર્શિયન ભાષામાં તથા હિન્દીમાં કવિતાઓ લખતા.
gum_06612_00977313190	પણ ન્યૂટને ભાર આપ્યો કે અસ્થાયીત્વની ધીમી વૃદ્ધિના કારણે દૈવી હસ્તક્ષેપ અંતે વ્યવસ્થાના સુધાર માટે જરૂરી રહેશે.
gum_08407_00257662688	પર્યટકો માટે પણ આ શહેર આકર્ષણનું કેન્દ્ર છે.
gum_05251_01109398928	અમરકુઇ ગામમાં મુખ્યત્વે આદિવાસીઓ ઉપરાંત અન્ય લોકોની વસ્તી રહે છે.
gum_08758_01526553575	અબૂ ઇસ્હાક આપનું નામ અને શર્ફુદ્દીન કે શરીફુદ્દીન આપનો લકબ હતો.
gum_07046_02042404465	તેને જાપાનના વિમાનો સમજી હવાઇજહાજવિરોધી તોપમારો કરાયો હતો.
gum_07349_00496988481	અર્જુન કે પાર્થ એક અજોડ ધનુર્ધર હતો.
gum_08710_00249693320	ગુજરાતી ભાષામાં અંકોના ઉચ્ચારણ નીચે પ્રમાણે કરવામાં આવે છે
gum_08758_01586889701	અર્જુન ઈઁદ્રનો પુત્ર એક સશક્ત શરીર સહિત ખૂબ મોહક દર્શાવાયો છે.
gum_07046_00047742810	આ ઓગણીસ સો એકાણુ સુધી ભૂતપૂર્વ સોવિયત સંઘનો ભાગ હતો.
gum_00856_02127499918	અંબાજીનું સ્થાન આરાસુરના ડુંગરમાં અરવલ્લી પર્વતના ઘાટથી નૈઋત્ય કોણમાં છે.
gum_09061_00620867858	આ વ્યવસ્થાતંત્રનો વિસ્તાર ખૂબ વિશાળ હોઈ શકે છે.
gum_00856_01851539716	પહેલી રાત તીર્થયાત્રી અહીં વિતાવે છે.
gum_08710_00001380444	અનલગઢ તાલુકા મથક ગોંડલથી આશરે તેર કિલોમીટર જેટલા અંતરે આવેલું છે
gum_06799_01013031981	એક અન્ય મત અનુસાર ઉર્વશી અર્જુનના પિતા ઇંદ્રના દરબારની અપ્સરા હોવાથી તેને તે અમુક હદે માતા સમાન નિહાળતો હતો.
gum_00505_00317360677	અંભેલ ગામના લોકોનો મુખ્ય વ્યવસાય ખેતી છે
gum_02348_00843704815	પાંડુ તેમને મળેલા શાપ અને રોગને કારણે પિતા બનવા સક્ષમ ન હતાં.
