mrt_02436_00856915936	केटी पेरी ही हा सन्मान प्राप्त झालेली पंधरावी महिला आहे आणि याचा तिला रास्त अभिमान आहे
mrt_03349_00373112330	क्रिकेट आणि ऑस्ट्रेलियन फुटबॉलचे जवळचे ऐतिहासिक संबंध आहेत आणि बरेच खेळाडू ह्या दोन्ही खेळांमध्ये वरच्या पातळीवर खेळलेले आहेत
mrt_03398_00384968797	तुम्ही कधी यंत्रमानवांचा नाच पाहिला आहे का ?
mrt_02436_00881767906	कुडतरकर आणि गणेश अभ्यंकर हे मुंबईतल्या जे . जे . स्कूल ऑफ आर्टचे एका बाकावर बसणारे सहाध्यायी होते
mrt_03397_00394192261	एखादा गेम खेळून तुम्हाला शांतता मिळू शकते
mrt_03398_02080720595	आता देना बँकेची चौदावी शाखा महात्मा ज्योतिबा फुले मंडईजवळ उघडते आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_04310_00331730744	काही हरकत नाही मी वाट पाहेन
mrt_02484_00552361573	अर्चनाचा जन्म दोन हजार सात सालातील जून ह्या महिन्यात नाशिक इथे झाला
mrt_03397_01872819400	आंतरराष्ट्रीय स्तरावरही या घटनेची दखल घेण्यात आली
mrt_03398_01015266017	आज सिंगापूरमधे किमान तापमान अठ्ठावीस अंश सेल्सिअस असेल असा अंदाज आहे
mrt_09697_01335322177	आदित्यने गेल्या महिन्यात हे शिखर सर केले आणि तो या शिखरावर आपले पाय रोवणारा अकरावा गिर्यारोहक बनला
mrt_03397_01783697898	अनुजाचा जन्म एकोणीसशे अठ्ठ्याण्णव सालातील कार्तिक या महिन्यात भंडारा इथे झाला
mrt_03398_01247016481	आज हिमाचल प्रदेशात कमाल तापमान पंचवीस अंश सेल्सिअस असेल असा अंदाज आहे
mrt_09697_00588837758	मला सगळ्यांशी मैत्री करायला आवडेल तुमची काय सेवा करू ?
mrt_02436_00202426315	किती सुंदर राष्ट्रीय उद्यान आहे !
mrt_04310_00458569169	अश्विनीचा जन्म एकोणीसशे पंच्याण्णव सालातील मार्गशीर्ष या महिन्यात उस्मानाबाद इथे झाला
mrt_03398_02145517609	आज गुगल दोन पूर्णांक तीन टक्के घसरून सातशे पन्नास डॉलरवर बंद झालं
mrt_01523_01924088329	इशांत शर्मा हा मार्टिना नवरातिलोव्हाचा आवडता क्रिकेटपटू आहे त्याचा सामना ती कधीच चुकवत नाही
mrt_04310_01007034102	अमोलने यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात आठवा आला
mrt_03397_00395190111	एकटं राहण्याचे काही फायदे असतात
mrt_01523_01689432933	एक बस दोन तासांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पंचावन्न मिनिटं आहेत
mrt_02624_00007390408	अक्षयनं यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात अकरावा आला
mrt_03397_01415617889	अनुजाचा जन्म दोन हजार पाच सालातील जानेवारी या महिन्यात विशाखापट्टणम इथे झाला
mrt_03397_00881513340	अधिपत्र निघण्याची वेळ आल्यास पोर्टलँडमधील प्राधिकाऱ्यांसमोर ओशोंना शरण जाण्याची परवानगी मागणाऱ्या ओशोंच्या वकिलांच्या वाटाघाटी फिसकटल्या
mrt_02624_02137701462	अठराशे पंचवीसमधे प्रकाशित केलेल्या पुस्तकात त्याने वेरूळ आणि आजूबाजूच्या परिसराची इत्थंभूत हकीकत लिहिलेली आहे
mrt_09697_01060112833	पोलिसांचे सायरन्स वेगवेगळ्या प्रकारचे असतात हे तुम्हाला माहीत आहे का ?
mrt_01523_00413977568	उत्तर भारतात हिमालयाच्या कुशीत कुलू घाटीत दसऱ्याचा उत्सव सात दिवस साजरा होतो
mrt_03398_00590952653	आज किंमत दोन पूर्णांक तीन टक्के घसरून सातशे पन्नास डॉलरवर बंद झाली
mrt_04310_00482874835	अश्विनीचा जन्म दोन हजार एकोणीस सालातील एप्रिल ह्या महिन्यात मनमाड इथे झाला
mrt_04310_00336076679	अनुजाचा जन्म दोन हजार सोळा सालातील ऑक्टोबर या महिन्यात अकोला इथे झाला
mrt_04310_02122565314	अनेक छानछान चित्रपट आले आहेत नवीन आवडता चित्रपट शोधण्यात मी तुम्हाला मदत करू शकतो
mrt_03398_01299982072	आज पूर्व प्रमाण वेळेनुसार सोळा पस्तीस वाजता नॅसडॅकवर एकशे तेवीस दशांश चार शून्य युएस डॉलर प्रति शेअर
mrt_09697_00337429092	आदित्यला मे महिन्यात डेलमध्ये चांगल्या पगारावर नोकरी लागली आणि त्याच्या कष्टाचे चीज झाले
mrt_04310_02025008985	अभिजीतने यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात नववा आला
mrt_03349_02097430329	ख्रिस गेलने गेल्या सामन्यात अपूर्व कामगिरी करून दाखवल्यावर यावेळी बंगलोर रॉयल चॅलेंजर्स संघाने त्याच्या मानधनात घसघशीत वाढ केली
mrt_04310_00412392714	कदाचित एखादा माहितीपट पाहीन . किंवा कदाचित दोन पाहीन
mrt_03349_01301768248	गाडगे महाराज एकदा मुंबई येथे गेले होते आणि त्यांनी तिथल्या काही महत्त्वाच्या व्यक्तींशी संवाद साधला होता
mrt_03397_01825926690	माझ्यासाठी सर्वांत कठीण काय कधीकधी गप्पांमधे आलेली एखादी गोष्ट समजून घेणं मला कठीण जातं ?
mrt_09697_01976306769	आपण भारतात राहत असूनही इथल्या वेगवेगळ्या प्रांतांत बोलल्या जाणाऱ्या भाषांची माहिती आपल्याला नसते
mrt_04310_01425657530	अनेक पाककृतींमधे अननसाचा वापर केला जातो
mrt_02436_01917722040	केट विन्स्लेट ही हा सन्मान प्राप्त झालेली नववी महिला आहे आणि याचा तिला रास्त अभिमान आहे
mrt_02484_02021748260	मला तुमची रास माहीत नाही जरा सांगाल का ?
mrt_04310_00296130416	कधीकधी माझ्याकडून चुका होतात पण मी नेहमीच त्यातून काहीतरी शिकण्याचा प्रयत्न करतो
mrt_03398_00564660247	आज गुगल दोन दशांश तीन टक्के घसरून सातशे पन्नास डाॅलरवर बंद झालं
mrt_03398_00417296267	आता अ‍ॅक्सिस बँकेची चौदावी शाखा महात्मा फुले मंडईजवळ उघडते आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_02624_00618597827	अंजाम चित्रपटामधील अभिनयाबद्दल समीक्षकांकडून तिला प्रशंसा लाभली
mrt_03398_01595756334	आता अ‍ॅक्सिस बँकेची सतरावी शाखा तुळशीबाग मार्केटजवळ उघडते आहे , परवा तिचा उद्घाटन समारंभ आहे
mrt_01523_01926048555	एक बस पंधरा मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त दहा मिनिटे आहेत
mrt_03397_01102758522	मी तुमच्यासाठी काही करू शकतो का ?
mrt_03397_00578549529	मी तुमच्यासाठी शोधू शकते . तुम्हाला काय जाणून घ्यायचंय ?
mrt_03398_00394836161	आता एच डी एफ सी बँकेची चौथी शाखा फॅशन स्ट्रीटजवळ उघडते आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_02436_00892750459	केतकी परवा सॅन अँटोनियोमधे गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला एल्व्हिस प्रेस्लीचा पुतळा दिसला
mrt_09697_01736192835	आता सिंडिकेट बँकेची पहिली शाखा फॅशन स्ट्रीटजवळ उघडते आहे , परवा तिचा उद्घाटन समारंभ आहे
mrt_09697_01837596219	आफ्टर अवर्स ट्रेडिंगमधे किंमत सातशे पन्नास डॉलर आहे
mrt_03397_00029099155	अनुजाचा जन्म दोन हजार चार सालातील एप्रिल या महिन्यात लखनऊ इथे झाला
mrt_03397_00701697310	एकोणीसशे साठच्या दशकात व एकोणीसशे सत्तरच्या दशकाच्या सुरुवातीस आशा भोसलेंनीदेखील तिच्यासाठी अनेक गीतं गायली
mrt_02436_00691214045	कुषाण सम्राट कनिष्कने हे शहर मोठं केलं व त्याला कुषाण साम्राज्याची उन्हाळी राजधानी केलं
mrt_02436_01706629417	कुटुंबातली नाती गुंतागुंतीची असू शकतात
mrt_04310_01053413468	कादंबरीकार होण्यापूर्वी दातार घरी औषधे बनवत
mrt_03397_01320866806	एखाद्या संघाला खेळाडू समाविष्ट करण्यासाठी पाच मार्ग आहेत
mrt_03397_01322218947	एकशे वीस क्रमांकाच्या विमानात आता प्रवासी चढत आहे
mrt_09697_00526405800	मला अनेक अभिनेते आवडतात तुम्हाला कोण आवडतं ?
mrt_02624_01731196626	अंगात भरपूर ताकद होती आणि काम करण्याचा जबरदस्त आवाका होता
mrt_03398_01220891644	आता देना बँकेची अठरावी शाखा फॅशन स्ट्रीटजवळ उघडते आहे , परवा तिचा उद्घाटन समारंभ आहे
mrt_09697_00410427864	बोला . मी तुमच्यासाठी काय करू शकते ?
mrt_04310_01766616327	कर्माकर ही प्रोदुनोव्हा प्रकार केलेल्या जगातील पाच जिम्नॅस्टपैकी एक आहे
mrt_01523_00500747501	उमा थर्मन ही हा सन्मान प्राप्त झालेली नववी महिला आहे आणि याचा तिला रास्त अभिमान आहे
mrt_09697_00049097222	आफ्टर अवर्स ट्रेडिंगमधे गुगल सातशे पन्नास डाॅलरवर आहे
mrt_02436_00547046503	आपण पृथ्वीविषयी का बोलत नाही चला आपण पुढच्या प्रवासाची आखणी करुया ?
mrt_01523_01961674490	मी ठीक आहे काय सेवा करू तुमची ?
mrt_03397_01297965127	अॅशली नोफ्केने गेल्या सामन्यात अपूर्व कामगिरी करून दाखवल्यावर यावेळी मुंबई इंडियन्स संघाने त्याच्या मानधनात घसघशीत वाढ केली
mrt_02484_00380211937	अशा प्रकारचे ठळक प्रायोगिक विकास झाल्यामुळे या शास्त्राचा वेगाने प्रसार झाला
mrt_02484_01682109052	तुम्ही कधी यंत्रमानवांचा नाच पाहिला आहे का ?
mrt_04310_00837012666	काही सामन्यांचं मैदान अजून ठरलेलं नाही
mrt_03397_01824931884	मी तुम्हाला कशाप्रकारे मदत करू शकते ?
mrt_09697_01157410292	आपण चॅट करू शकतो
mrt_02624_01516808342	अकेडिया नॅशनल पार्क हे जगातल्या सर्वांत विलक्षण अशा नॅशनल पार्कांपैकी एक असून ते दोन हजार चौदा साली नॅशनल पार्क म्हणून घोषित केले गेले
mrt_09697_01256923939	आम्ही संयोजकांना विचारायला गेलो तेव्हा ते म्हणाले की कार्यक्रम सुरू व्हायला अजून साडेतीन तास आहेत
mrt_03349_00604684388	खरं तर राजकारण्यांनादेखील या बांगड्यांची आवड व भीती एकाचवेळी असते
mrt_09697_00115136014	आता सिंडिकेट बँकेची दुसरी शाखा महात्मा फुले मंडईजवळ उघडते आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_04310_02030005239	अश्विनीचा जन्म दोन हजार दहा सालातील वैशाख या महिन्यात उस्मानाबाद येथे झाला
mrt_01523_01983519156	एक बस पाच मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पाच मिनिटे आहेत
mrt_03397_00584976316	एक बस वीस मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पाच सेकंदं आहेत
mrt_03397_01283820040	एक बाऊलभरून गरमगरम सूप पिण्यासारखं दुसरं काही नाही
mrt_03397_01439643697	एक्क्याण्णव अंश फॅरनहाईट इतकं तापमान असून हलका पाऊस आहे
mrt_03349_00098255395	क्लिंट मॅककेला दिल्ली डेअरडेव्हिल्स संघातर्फे खेळायची इच्छा तर आहे परंतु त्याची अलीकडील कामगिरी पाहता ते शक्य होईलसे वाटत नाही
mrt_04310_00203293898	अनेक मस्त ॲप्स आहेत . यांतली काही ॲप्स शोधायला मी तुम्हाला मदत करू शकते
mrt_04310_01738472873	अनेक कवींच्या काव्यरचनांना सुरांचं कोंदण दिलं
mrt_03397_00203394794	आंघोळीसाठी फार छान सूट आहे
mrt_03349_01753473267	कोलकाता नाईट रायडर्स संघ आणि राजस्थान रॉयल्स संघ जवळजवळ एका दशकानंतर एकमेकांविरुद्ध खेळणार होते त्यामुळे शनिवारचा सामना पहायला खूप गर्दी लोटली होती
mrt_03398_00059708702	आता अ‍ॅक्सिस बँकेची अकरावी शाखा महात्मा ज्योतिबा फुले मंडईजवळ उघडते आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_01523_00494978949	एक बस तीन तासांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पंधरा मिनिटं आहेत
mrt_02624_01195038619	अजून शिकायला नेहमी काही ना काहीतरी असतंच
mrt_04310_00392639584	अमेरिका विरुद्ध इटली सामन्यात अमेरिका एक गडी व शहात्तर चेंडू राखून विजयी
mrt_01523_00883777601	उत्तर लंडनमधे बर्फवृष्टी होत नाहीये एक्क्याऐंशी अंश फॅरनहाईट एवढं तापमान असून तेथे पावसाच्या सरी पडत आहेत
mrt_02624_01547262987	ठीक आहे . मी तुमची काय सेवा करू शकते ?
mrt_03397_00425432548	अदितीला यानिमित्त पावणे पाच हजार रुपयांचे भरघोस बक्षीस मिळाले , तिने लगेच हे पैसे आपल्या आईवडलांना दिले
mrt_02624_00122641671	अकेडिया नॅशनल पार्क हे जगातील सर्वात विलक्षण अशा नॅशनल पार्कपैकी एक असून ते दोन हजार पंधरा साली नॅशनल पार्क म्हणून घोषित केले गेले
mrt_03349_01397877167	खूप छान . विचारल्याबद्दल धन्यवाद
mrt_09697_00476676389	आता मी ऐकतेय
mrt_03398_00614530389	पहिलं जहाज कधी बनवलं होतं ते तुम्हाला माहीत आहे का ?
mrt_03398_00671298274	आता अ‍ॅक्सिस बँकेची सहावी शाखा महात्मा फुले मंडईजवळ उघडते आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_03398_01169089993	आजवर माझं कोणतं हाड तुटलेलं नाही . कोणतीही लिंक कधीही तुटू नये असा माझा प्रयत्न असतो
mrt_01523_02002927121	इशांत शर्मा यांनी कालच्या मुलाखतीत गतकाळातल्या स्मृतींना उजाळा देत सांगितलं की त्यांना लहानपणी वकील बनायचं होतं
mrt_01523_00724555957	एक बस दोन मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त दोन मिनिटं आहेत
mrt_09697_01503187468	आदित्यला जून महिन्यात सोनीमध्ये चांगल्या पगारावर नोकरी लागली आणि त्याच्या कष्टाचे चीज झाले
mrt_03398_00234888870	आता अ‍ॅक्सिस बँकेची आठवी शाखा महात्मा फुले मंडईजवळ उघडत आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_02484_01575993487	दिनक्रम मला सर्व काही भरभर करायला आवडत जेणेकरून सकाळभर सुस्ती येत नाही ?
mrt_01523_02045694390	एक बस बारा तासांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त दहा मिनिटे आहेत
mrt_03397_02043795470	एक्याण्णव अंश फॅरनहाईट इतकं तापमान असून हलका पाऊस आहे
mrt_03397_01762851815	एकला वीस कमी असताना गाडी स्थानकात शिरली आणि सगळे जागा अडवायला दरवाज्याच्या दिशेने धावले
mrt_03349_00164692470	खरंच धन्यवाद ?
mrt_03349_02064998121	क्लिंट मॅककेला बंगलोर रॉयल चॅलेंजर्स संघातर्फे खेळायची इच्छा तर आहे परंतु त्याची अलीकडील कामगिरी पाहता ते शक्य होईलसे वाटत नाही
mrt_03397_00049402949	माझी रास कर्क आहे आणि तुमची ?
mrt_04310_00623217837	कापडाचे पट्टे मात्र सरळसपाट गुंडाळलेले असत त्यांना पीळ नसे
mrt_02624_00605937732	ओह मी तुम्हाला काय मदत करू शकतो ?
mrt_02624_01157637255	खूपसे छानछान संवाद आहेत मी तुम्हाला ते शोधून सांगू का ?
mrt_09697_01188436627	आदित्यनं यावर्षी भरपूर अभ्यास केला , अथक परिश्रम घेतले आणि वर्गात तिसरा आला
mrt_02484_01334271167	मला अनेक अभिनेते आवडतात . तुम्हाला कोण आवडतं ?
mrt_02484_01335390271	अर्चनाला यानिमित्त सव्वातीन हजार रुपयांचे भरघोस बक्षीस मिळाले आणि तिने लगेच हे पैसे आपल्या आईवडिलांना दिले
mrt_04310_00555968880	काऊंटी क्रिकेटने त्याला नव्या वातावरणात जाण्याची आणि आराम करण्याची संधी दिली
mrt_03397_00691150436	अदितीचा जन्म दोन हजार अठरा सालातील कार्तिक ह्या महिन्यात अमरावती इथे झाला
mrt_09697_00037650098	आदित्यनं यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात दहावा आला
mrt_04310_00352340486	काबुलीवाला नाटकातला तिचा अभिनय पाहून समोर बसलेल्या प्रत्येकाच्या डोळ्यात पाणी यायचं
mrt_02436_00636302976	किशोर कुमारचा जन्म मध्य प्रदेशातील खांडवा गावी झाला
mrt_03398_00208966962	आता एच डी एफ सी बँकेची पंधरावी शाखा महात्मा फुले मंडईजवळ उघडते आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_04310_01284996238	कधीकधी मी गोंधळून जाते
mrt_02624_01382384029	अक्षयनं गेल्या महिन्यात हे शिखर सर केलं आणि तो या शिखरावर आपले पाय रोवणारा दुसरा गिर्यारोहक बनला
mrt_02436_01215586787	कोणतातरी एकच चित्रपट नाही निवडता येत
mrt_03398_00922375968	आता अ‍ॅक्सिस बँकेची चौदावी शाखा महात्मा फुले मंडईजवळ उघडते आहे , परवा तिचा उद्घाटन समारंभ आहे
mrt_03398_00402904838	आता मला स्पष्ट दिसतंय
mrt_02624_00312776391	अकेडिया नॅशनल पार्क हे जगातल्या सर्वांत विलक्षण अशा नॅशनल पार्कांपैकी एक असून ते दोन हजार पंधरा साली नॅशनल पार्क म्हणून घोषित केले गेले
mrt_02624_00767518128	ठीक आहे . मी मदत करण्यासाठी इथे आहे . तुम्हाला काय करायचं आहे ?
mrt_04310_02043718267	अर्चना परवा डर्बनमधे गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला एमिनेमचा पुतळा दिसला
mrt_03349_02062188593	खरं म्हणजे तुम्हाला मदत करणं मला आवडतं पण ह्याबाबतीत दुर्दैवाने मी तुम्हाला मदत करू शकणार नाही
mrt_02624_01625449808	अक्षयने यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात तिसरा आला
mrt_03397_00104839537	हो तुम्हाला मला काय हाक मारायला आवडेल ?
mrt_02624_00135666019	अक्षयने यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात सातवा आला
mrt_02624_01030397915	अचला जोशी यांना पाश्चात्य शास्त्रीय संगीत इतके आवडते की गेली अनेक वर्षे त्या याचे शास्त्रशुद्ध शिक्षण घेत आहेत , व त्यांनी यात बरीच प्रगती केली आहे
mrt_02624_00922248688	अजिबात नाही मला माझं काम आवडतं
mrt_04310_01275738895	कान्होजी आंग्रे व तुळोजी आंग्रे हे एकेकाळी या किल्ल्याचे किल्लेदार होते
mrt_03349_00709434932	गडावरून येतांना भाजे गावातील भाजे लेणी आवर्जून पहावीत
mrt_02624_00174573968	आवडता स्टार ? अनेक आहेत
mrt_04310_00639387038	अश्विनी भावे यांना लोकसंगीत इतके आवडते की गेली अनेक वर्षे त्या याचे शास्त्रशुद्ध शिक्षण घेत आहेत व त्यांनी यात बरीच प्रगती केली आहे
mrt_09697_01592098422	आम्ही संयोजकांना विचारायला गेलो तेव्हा ते म्हणाले की कार्यक्रम सुरू व्हायला अजून सव्वादोन तास आहेत
mrt_02436_00146265298	कॅथरीन हेपबर्न ही हा सन्मान प्राप्त झालेली दहावी महिला आहे आणि याचा तिला रास्त अभिमान आहे
mrt_03349_00834370656	कोलकाता नाईट रायडर्स संघ आणि मुंबई इंडियन्स संघ जवळजवळ एका दशकानंतर एकमेकांविरुद्ध खेळणार होते त्यामुळे रविवारचा सामना पहायला खूप गर्दी लोटली होती
mrt_03349_01668289106	क्रुज बुक करण्यात मी तुम्हाला मदत करू शकते
mrt_02624_01474450099	अजून शिकायला नेहमी काही ना काहीतरी असतंच !
mrt_04310_02060543630	कसोटी क्रिकेटमध्ये चांगल्या धावा करणारा द्रविड त्याच्या एकदिवसीय क्रिकेटमधल्या खराब स्ट्राईक रेटमुळे वारंवार टीकेचा धनी होत होता
mrt_03397_00271096695	अॅशली नोफ्के यांनी कालच्या मुलाखतीत गतकाळातल्या स्मृतींना उजाळा देत सांगितले की त्यांना लहानपणी लेखक बनायचे होते
mrt_04310_00014682323	अमोलने यावर्षी भरपूर अभ्यास केला , अथक परिश्रम घेतले आणि वर्गात पहिला आला
mrt_03397_00285031404	माझी रास कर्क तुमची ?
mrt_02436_00470071368	कॅथरीन झेटा जोन्स ही हा सन्मान प्राप्त झालेली दहावी महिला आहे आणि याचा तिला रास्त अभिमान आहे
mrt_02436_01694106251	केतकीची पहिली नोकरी ऑक्सफर्ड युनिवर्सिटी प्रेसमधे होती पण आता ती दुसऱ्या एका कंपनीत काम करते
mrt_02484_00238200366	अश्विनी परवा सानामधे गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला चार्ली चॅप्लिनचा पुतळा दिसला
mrt_04310_01412094877	अमोलला जानेवारी महिन्यात सुझुकीमध्ये चांगल्या पगारावर नोकरी लागली आणि त्याच्या कष्टाचे चीज झाले
mrt_04310_01309204955	अभिजीतने यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात सतरावा आला
mrt_04310_00170666313	अभिजीतने गेल्या महिन्यात हे शिखर सर केले आणि तो या शिखरावर आपले पाय रोवणारा अठरावा गिर्यारोहक बनला
mrt_03397_00868643388	एबी डी व्हिलियर्स हा जेनिफर लोपेझचा आवडता क्रिकेटपटू आहे त्याचा सामना ती कधीच चुकवत नाही
mrt_02436_00826769941	केतकीला यानिमित्त दोन हजार रुपयांचे भरघोस बक्षीस मिळाले आणि तिने लगेच हे पैसे आपल्या आईवडिलांना दिले
mrt_09697_01581212524	मला कळलं नाही . तुम्हाला मला काय विचारायचं आहे ?
mrt_09697_01669622889	आपल्या भावाच्या मदतीने किशोर कुमारना अभिनेता म्हणून बरीच कामे मिळत असली तरी त्यांना एक यशस्वी गायक व्ह्यायचं होतं
mrt_03398_01243962364	आज सिंगापूरमध्ये किमान तापमान अठ्ठावीस अंश सेल्सिअस असेल असा अंदाज आहे
mrt_02624_01792464087	अक्षयनं यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात आठवा आला
mrt_03397_01461910695	अहमदाबाद विरुद्ध जयपूर कबड्डी सामना अहमदाबाद संघाने अकरा गुणांनी जिंकला
mrt_03398_00156071247	आता एच डी एफ सी बँकेची अकरावी शाखा तुळशीबाग मार्केटजवळ उघडते आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_03398_00103744814	आता अ‍ॅक्सिस बँकेची सहावी शाखा महात्मा ज्योतिबा फुले मंडईजवळ उघडते आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_03398_01909618999	आज किंमत दोन पूर्णांक तीन टक्क्यांनी वाढून सातशे पन्नास डॉलरवर बंद झाली
mrt_03397_00409874936	एकलव्याच्या ह्या उत्तराने अर्जुन अस्वस्थ झाला
mrt_03397_00465991346	अनुजाचा जन्म दोन हजार एक सालातील चैत्र ह्या महिन्यात बंगळूर इथे झाला
mrt_02436_00818835080	केतकीला यानिमित्त सव्वातीन हजार रुपयांचे भरघोस बक्षीस मिळाले आणि तिने लगेच हे पैसे आपल्या आईवडलांना दिले
mrt_03397_00614180650	माझी रास कर्क आहे . आणि तुमची ?
mrt_01523_01477445967	एक बस पाच मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पाच मिनिटं आहेत
mrt_04310_00510524246	अमोलने यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात चौथा आला
mrt_03397_01962644275	हो . तुम्हाला मला काय सांगायचं आहे ?
mrt_09697_01879660416	आपण जाणते-अजाणतेपणी अशी काही कामं करतो की भविष्यात ती कामं आपल्यासमोर अडचणी बनून येतात
mrt_02436_01168225325	केळवे हे या मार्गावरील सहावे स्थानक असून येथे ट्रेन बराच वेळ थांबते
mrt_02624_00658974855	अंतातल्या तुर्की हे तुर्कस्तानच्या पश्चिम भागातील एक प्रमुख शहर आहे
mrt_03398_00763644884	तुम्हाला खरंच असं वाटतं मी व्हॉईस ओव्हरमध्ये करियर करण्याचा प्रयत्न करायच्या विचारात होतो ?
mrt_03349_01596926216	क्रुज बुक करण्यात मी तुम्हाला मदत करू शकतो
mrt_01523_02027488490	एक बस चार तासांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त चाळीस मिनिटं आहेत
mrt_03397_01879078876	असं म्हणतात की विनोद समजावून सांगू नये . आता तर मला तो विनोद आठवतही नाही
mrt_03398_00794695374	आज कॅलिफोर्नियामध्ये कमाल तापमान सदुसष्ट अंश फॅरनहाईट असेल असा अंदाज आहे
mrt_02624_02139676558	अक्षयनं यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात एकोणिसावा आला
mrt_03397_00448937336	अनुजा परवा ग्वायकिलमधे गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला आर्नोल्ड श्वार्झनेगरचा पुतळा दिसला
mrt_02624_00262015002	अठरा वर्षांचा कोवळा विश्वासराव लढाईत मारला गेला
mrt_04310_01989677192	अश्विनी परवा सानामधे गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला जॅक निकल्सनचा पुतळा दिसला
mrt_01523_01785212389	एक बस दोन मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पंचेचाळीस मिनिटं आहेत
mrt_02624_00440303596	तुम्हाला एखादा गेम खेळायचा आहे का ?
mrt_02624_01449606119	अजूनही कधी कधी मला त्यांच्या सहवासाची आठवण होते
mrt_03349_01168497117	क्रिस गेलने गेल्या सामन्यात अपूर्व कामगिरी करून दाखवल्यावर यावेळी बंगलोर रॉयल चॅलेंजर्स संघाने त्याच्या मानधनात घसघशीत वाढ केली
mrt_03397_01647933833	हे माझ्यासाठी आहे ? हा !
mrt_01523_00032624107	मी ठीक आहे माझ्यासाठी काय आज्ञा आहे ?
mrt_09697_01224526671	आदित्यने यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात तेरावा आला
mrt_04310_01613949930	अश्विनीचा जन्म एकोणीसशे अठ्ठ्याण्णव सालातील जून ह्या महिन्यात बारामती इथे झाला
mrt_01523_01289326096	मी पूर्ण प्रयत्न करते आहे . मी तुम्हाला काय मदत करू शकते ?
mrt_03349_01079115957	जीवशास्त्र अद्भुत आहे खेकडीण आपल्या शेपटीत अंडी ठेवते हे तुम्हाला माहीत होतं का ?
mrt_03349_00618409643	ठीक आहे मी मदत करण्यासाठीच आहे तुम्हाला काय करायचं आहे ?
mrt_04310_00022787265	कधीकधी मला ठाऊक नसलेल्या गोष्टी ठाऊक करून घेण्याचा प्रयत्न करते
mrt_03397_00206482552	मी तुम्हाला काय मदत करू शकते ?
mrt_03349_00147790136	खूपच चांगला विचार आहे तुम्ही ऑनलाइन जाऊन शोधलं पाहिजे
mrt_04310_01706102369	अश्विनी परवा सानामध्ये गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला चार्ली चॅप्लिनचा पुतळा दिसला
mrt_03397_01419670531	एकोणपन्नास पूर्णांक नव्व्याण्णव डॉलरचे बेस्ट बायचे कॅमेरे गुगलवरून विकत घेता येतील
mrt_09697_01036732282	आम्ही संयोजकांना विचारायला गेलो तेव्हा ते म्हणाले की कार्यक्रम सुरू व्हायला अजून चोवीस तास आहेत
mrt_01523_00295988652	एक बस तीन तासांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पंचवीस मिनिटं आहेत
